[200, 500, 330, 222, 500, 586, 63, 500, 585, 317, 500, 584, 50, 500, 577, 238, 500, 339, 240, 500, 500, 500, 500, 500, 500]
[191, 487, 308, 222, 495, 558, 291, 500, 567, 299, 481, 584, 808, 490, 559, 238, 482, 334, 690, 500, 496, 490, 483, 477, 494]
[171, 500, 330, 207, 500, 561, 63, 500, 561, 101, 470, 582, 38, 500, 548, 221, 495, 327, 405, 486, 500, 473, 488, 489, 472]
[139, 500, 327, 222, 499, 578, 57, 494, 584, 300, 500, 454, 50, 499, 550, 234, 477, 339, 230, 481, 500, 488, 484, 481, 476]
[200, 500, 330, 214, 491, 568, 53, 494, 572, 317, 475, 563, 40, 474, 552, 230, 475, 339, 238, 500, 486, 500, 500, 500, 492]
[200, 486, 307, 206, 500, 582, 63, 471, 572, 291, 479, 584, 43, 500, 552, 233, 487, 328, 231, 500, 480, 480, 490, 500, 500]
[154, 497, 330, 212, 495, 585, 809, 494, 571, 298, 500, 584, 24, 486, 570, 211, 495, 327, 230, 476, 500, 486, 485, 484, 486]
[180, 500, 302, 215, 500, 586, 42, 474, 585, 309, 500, 581, 50, 500, 568, 214, 491, 310, 238, 492, 290, 488, 500, 480, 500]
[200, 492, 330, 218, 475, 567, 51, 486, 585, 313, 500, 577, 44, 483, 577, 222, 474, 316, 212, 500, 487, 485, 480, 481, 473]
[199, 496, 310, 212, 500, 571, 53, 472, 150, 291, 493, 578, 50, 496, 573, 217, 496, 326, 239, 493, 471, 475, 479, 500, 486]
[197, 495, 325, 214, 486, 586, 309, 475, 561, 542, 500, 569, 50, 500, 570, 238, 500, 339, 218, 477, 476, 500, 500, 500, 486]
[185, 500, 309, 202, 500, 572, 36, 500, 585, 317, 487, 580, 770, 488, 570, 225, 482, 313, 240, 500, 478, 470, 493, 500, 497]
[200, 472, 330, 219, 483, 570, 45, 500, 585, 287, 500, 566, 36, 472, 577, 214, 500, 339, 226, 485, 500, 500, 786, 490, 923]
[194, 500, 837, 222, 70, 568, 63, 483, 569, 305, 484, 554, 33, 485, 575, 238, 500, 323, 240, 500, 494, 500, 494, 489, 493]
[200, 500, 310, 202, 500, 586, 51, 477, 585, 317, 497, 775, 406, 491, 577, 221, 480, 339, 213, 492, 482, 474, 496, 482, 487]
